0,000000;0,000000
-0,001831;0,000065
-0,000924;-0,000410
-0,002307;0,000294
-0,002700;-0,000891
-0,004682;-0,000466
-0,005959;-0,000105
-0,005114;-0,000769
-0,005660;-0,001169
-0,006966;-0,000985
-0,004621;-0,001111
-0,005479;-0,001665
-0,006413;-0,001199
-0,004771;-0,001554
-0,004680;-0,001039
-0,004036;-0,001236
-0,006333;-0,001316
-0,004161;-0,001558
-0,004138;-0,001717
-0,004475;-0,001897
-0,004385;-0,001038
-0,003704;-0,001420
-0,007208;-0,000616
-0,011841;0,001413
-0,018687;0,005946
-0,033227;0,014486
-0,034996;0,032654
-0,105729;0,060222
-0,056387;0,147010
-0,060741;0,250078
-0,063348;0,384815
-0,050681;0,546240
-0,036097;0,694121
-0,043610;0,810818
-0,047322;0,853699
-0,073566;0,896485
-0,122661;0,946101
-0,153897;0,956959
-0,187674;0,956115
-0,212120;0,956238
-0,289675;1,000000
-0,277584;0,995997
-0,254937;0,991338
-0,247667;0,992708
-0,252244;0,944883
-0,327487;0,922636
-0,360803;0,792424
-0,494054;0,788293
-0,617793;0,771316
-0,685324;0,713272
-0,748180;0,673308
-0,747260;0,641480
-0,766727;0,642275
-0,814417;0,675123
-0,797288;0,706839
-0,801002;0,707612
-0,768936;0,665654
-0,797784;0,631250
-0,847815;0,610204
-0,848679;0,611064
-0,826178;0,611234
-0,790480;0,606024
-0,719712;0,598436
-0,646428;0,619129
-0,678029;0,675375
-0,616907;0,685556
-0,619211;0,723221
-0,595882;0,734082
-0,585575;0,741310
-0,585651;0,748867
-0,588281;0,741321
-0,636478;0,771506
-0,695264;0,788095
-0,744307;0,796440
-0,739926;0,776450
-0,976815;0,838564
-0,964654;0,835971
-0,990326;0,742996
-0,971438;0,744400
-0,767391;0,660991
-0,765054;0,656922
-0,763602;0,652859
-0,754836;0,652456
-0,747224;0,654608
-0,750068;0,662858
-0,754103;0,672507
-0,779055;0,663781
-0,809631;0,629641
-0,750267;0,581727
-1,000000;0,560535
-0,980740;0,545093
-0,927958;0,537872
-0,889586;0,538847
-0,900581;0,554063
-0,890020;0,582033
-0,923691;0,620537
-0,852802;0,650646
-0,853912;0,649098
-0,893817;0,627413
-0,726382;0,594110
-0,689145;0,576316
-0,877743;0,562487
-0,846910;0,562287
-0,848182;0,581907
-0,873484;0,608046
-0,704586;0,622862
-0,872674;0,638996
-0,890342;0,629970
-0,905072;0,615609
-0,650166;0,583521
-0,651842;0,586144
-0,844822;0,599114
-0,833412;0,626498
-0,668429;0,638981
-0,737331;0,672583
-0,724237;0,674397
-0,719287;0,664890
-0,726624;0,658746
-0,725735;0,654117
-0,719351;0,653153
-0,712337;0,652211
-0,698567;0,648930
-0,688244;0,646027
-0,686924;0,644473
-0,690240;0,644508
-0,686416;0,639369
-0,693593;0,634626
-0,745015;0,623146
-0,733525;0,579425
-0,609744;0,513511
-0,485186;0,425803
-0,401112;0,329475
-0,295690;0,227177
-0,196644;0,132107
-0,096217;0,050187
-0,001727;0,019016
0,049384;0,019538
0,049331;0,013693
0,021658;0,005235
-0,010961;0,006296
-0,011374;0,001316
-0,007739;-0,002451
0,001165;-0,007710
0,009013;-0,011170
0,013869;-0,010913
0,018571;-0,007461
0,019715;-0,007286
0,013313;-0,007179
0,002381;-0,006363
-0,011163;-0,010148
-0,023222;-0,009203
-0,035341;-0,010510
-0,041102;-0,009918
-0,045776;-0,009170
-0,047056;-0,009638
-0,043254;-0,008189
-0,041193;-0,009508
