0,000000;0,000000
0,000613;0,000196
-0,000016;0,000606
0,001126;-0,000054
0,000728;-0,000039
-0,000746;-0,000314
0,000585;-0,000063
-0,000416;-0,000062
-0,000385;0,000767
-0,001431;0,000668
-0,001522;0,001235
-0,004945;0,000195
-0,011905;0,002678
-0,010236;0,016243
0,016254;0,035334
0,008784;0,072605
0,016536;0,121309
0,012045;0,179588
0,020523;0,253952
0,021032;0,340826
0,007438;0,447644
0,000848;0,563884
0,010816;0,662909
-0,014150;0,759306
-0,062023;0,847346
-0,100353;0,911791
-0,137245;0,958584
-0,159845;0,983045
-0,189854;0,998680
-0,210994;0,998599
-0,244446;0,999736
-0,273519;1,000000
-0,285691;0,998424
-0,295738;0,996384
-0,304299;0,994544
-0,313243;0,993633
-0,320227;0,993027
-0,329778;0,990757
-0,368233;0,999050
-0,394584;0,993175
-0,432432;0,981408
-0,467411;0,961092
-0,498205;0,932968
-0,545209;0,910690
-0,617304;0,902657
-0,668559;0,873965
-0,675007;0,793448
-0,741534;0,742001
-0,777518;0,649102
-0,830590;0,574457
-0,852324;0,554283
-0,848965;0,546117
-0,849792;0,550017
-0,839655;0,575737
-0,804065;0,615912
-0,823740;0,651531
-0,812421;0,667358
-0,820309;0,643351
-0,839111;0,590451
-0,858384;0,575892
-0,851382;0,564284
-0,860378;0,553548
-0,852232;0,542814
-0,845235;0,533335
-0,837777;0,524052
-0,925864;0,504786
-0,815627;0,512530
-0,782022;0,548155
-0,761173;0,575404
-0,747044;0,639836
-0,718869;0,673019
-0,728315;0,719037
-0,645913;0,745088
-0,597266;0,750102
-0,554121;0,757591
-0,510992;0,753783
-0,477368;0,746075
-0,445929;0,732236
-0,435950;0,715269
-0,442304;0,702060
-0,443552;0,692733
-0,452700;0,686194
-0,449040;0,684749
-0,461964;0,685727
-0,483021;0,690747
-0,518062;0,695009
-0,554456;0,704456
-0,571861;0,707599
-0,588365;0,704076
-0,732799;0,713453
-0,749895;0,703209
-0,792817;0,683183
-0,923754;0,642110
-0,700983;0,592335
-0,818929;0,577864
-0,920402;0,530799
-0,903627;0,525799
-0,875128;0,542001
-0,844298;0,523742
-0,880310;0,598105
-0,912527;0,608031
-0,926985;0,611137
-0,924392;0,595202
-0,816492;0,576664
-0,823386;0,554044
-0,987252;0,533593
-1,000000;0,525518
-0,988726;0,500622
-0,959047;0,486452
-0,757494;0,530686
-0,759961;0,541315
-0,746134;0,556179
-0,679988;0,580976
-0,600780;0,610835
-0,565154;0,633737
-0,533658;0,650868
-0,507644;0,659920
-0,488751;0,660621
-0,477834;0,654614
-0,465917;0,642154
-0,619589;0,638887
-0,625774;0,620851
-0,627556;0,608726
-0,622805;0,603386
-0,614912;0,598644
-0,612320;0,596494
-0,614004;0,594806
-0,612379;0,593436
-0,611419;0,591979
-0,609125;0,590715
-0,607930;0,590336
-0,603323;0,588688
-0,596483;0,588369
-0,593979;0,585883
-0,594684;0,587026
-0,585052;0,583530
-0,591300;0,577033
-0,392653;0,565825
-0,328518;0,548260
-0,257735;0,523131
-0,190208;0,491084
-0,115026;0,448504
-0,020681;0,398664
0,088024;0,336539
0,160931;0,236380
0,253007;0,164657
0,313700;0,088203
0,344166;0,010362
0,322559;-0,031237
0,264505;-0,030789
0,190583;-0,024673
0,113143;-0,029601
0,075668;0,012899
0,066000;0,025877
0,053893;-0,000101
0,054980;-0,013923
0,061942;-0,022419
0,055106;-0,028018
