0,000000;0,000000
0,001398;-0,000209
0,002239;-0,000583
0,002514;-0,000617
0,002035;-0,001289
0,003927;0,000600
0,002737;-0,001022
0,003843;-0,000220
0,004861;-0,000211
0,005160;-0,000548
0,005198;-0,000593
0,005630;-0,000654
0,005281;-0,000462
0,006096;-0,000538
0,004356;-0,000104
0,008696;-0,001753
0,007181;-0,001921
0,006079;-0,002157
0,008042;-0,001532
0,008239;-0,001329
0,008160;-0,001606
0,007185;-0,000734
0,008855;-0,001429
0,007332;-0,000120
0,007704;-0,000273
0,007367;-0,000745
0,007446;-0,000546
0,005501;0,000257
0,007136;-0,000785
0,005274;-0,011103
0,004409;-0,004945
0,004166;-0,004490
-0,001265;-0,003571
-0,025448;-0,002754
-0,062937;0,014852
-0,110432;0,066161
-0,177813;0,161818
-0,292861;0,265639
-0,388451;0,396053
-0,468197;0,530249
-0,493623;0,642762
-0,508125;0,726376
-0,531359;0,787310
-0,528512;0,808347
-0,596274;0,855778
-0,531989;0,809346
-0,616972;0,824366
-0,879489;1,000000
-0,879250;0,999791
-0,877936;0,999334
-0,544987;0,803467
-0,769672;0,898719
-0,558937;0,819215
-0,576301;0,839059
-0,636606;0,855403
-0,673237;0,853943
-0,686214;0,840758
-0,693334;0,835010
-0,708558;0,830285
-0,733697;0,822886
-0,783585;0,814847
-0,801817;0,805435
-0,817045;0,791535
-0,750767;0,775006
-0,769682;0,760948
-0,747005;0,750333
-0,739061;0,740184
-0,809644;0,734708
-0,751005;0,730958
-0,762832;0,732885
-0,749469;0,732764
-0,744368;0,732270
-0,741258;0,732171
-0,739007;0,731487
-0,735902;0,730205
-0,738350;0,730317
-0,732647;0,730731
-0,895281;0,720218
-1,000000;0,715386
-0,997211;0,715464
-0,997362;0,715751
-0,998691;0,715718
-0,996133;0,716289
-0,890301;0,718416
-0,884698;0,717403
-0,980547;0,715680
-0,974372;0,726695
-0,914339;0,732979
-0,721236;0,723823
-0,689408;0,717251
-0,606158;0,702201
-0,539481;0,658975
-0,471907;0,591344
-0,390814;0,503201
-0,290870;0,396262
-0,173169;0,278920
-0,068027;0,184492
0,003533;0,093756
0,054927;0,040113
0,084493;0,010404
0,086837;-0,004562
0,077427;-0,004619
0,056519;-0,004107
0,028464;0,004660
0,006458;0,007846
0,005119;0,012055
0,007468;0,012319
0,014429;0,016068
0,016918;0,015929
0,013736;0,017682
0,010237;0,016092
0,000722;0,017649
-0,002122;0,012035
-0,005327;0,013097
-0,005909;0,012079
