0,000000;0,000000
-0,000361;0,000609
0,001866;0,001492
0,006969;0,002403
0,013896;0,000316
0,021989;-0,000526
0,029148;-0,001429
0,032569;-0,009399
0,037042;-0,009575
0,039314;-0,010596
0,040273;-0,011250
0,037661;-0,018059
0,036696;-0,019363
0,036279;-0,019778
0,035868;-0,020844
0,034977;-0,021235
0,035419;-0,021700
0,035026;-0,020930
0,036436;-0,022243
0,038831;-0,023621
0,040176;-0,025070
0,042689;-0,026407
0,044087;-0,024819
0,045222;-0,025016
0,045346;-0,025552
0,045261;-0,027004
0,044136;-0,026945
0,045049;-0,025612
0,041577;-0,019878
0,034287;-0,017893
0,010083;-0,044696
-0,010494;0,021336
-0,077302;0,086275
-0,248213;0,224672
-0,415080;0,347394
-0,502011;0,511034
-0,656705;0,665174
-0,813634;0,786783
-0,913510;0,875602
-0,989067;0,932010
-1,000000;0,969104
-0,988394;0,995404
-0,943076;1,000000
-0,895582;0,981292
-0,792290;0,934324
-0,703900;0,877404
-0,637915;0,815957
-0,596134;0,753632
-0,532740;0,681561
-0,452023;0,583726
-0,316014;0,487888
-0,127959;0,406716
0,031858;0,368995
0,141209;0,335999
0,174888;0,341047
0,175975;0,334290
0,137879;0,300448
0,141369;0,261325
0,161759;0,208618
0,173002;0,157106
0,164830;0,110931
0,164774;0,087903
0,161562;0,043891
0,160415;0,003741
0,166179;-0,026274
0,167934;-0,045192
0,177242;-0,063385
0,190300;-0,068801
0,203329;-0,077888
0,213964;-0,082201
0,222969;-0,090005
0,231385;-0,093912
0,243410;-0,096997
0,251908;-0,096845
0,257477;-0,095409
0,261636;-0,099764
0,268902;-0,095460
