0,000000;0,000000
0,008053;-0,001248
0,005890;0,001881
0,001970;0,002936
-0,009131;0,004387
-0,024777;0,005739
-0,039669;0,003604
-0,053125;0,004598
-0,060724;0,004163
-0,063827;0,004726
-0,056810;0,005690
-0,047548;0,006355
-0,036565;0,008552
-0,024307;0,009988
-0,015773;0,013671
-0,004862;0,016474
-0,001158;0,018060
0,002157;0,025960
-0,002825;0,036999
-0,011905;0,059600
-0,020915;0,100015
-0,028377;0,158823
-0,046324;0,231319
-0,058136;0,315625
-0,083196;0,416664
-0,114822;0,534927
-0,144310;0,640325
-0,202623;0,751971
-0,245576;0,827596
-0,287477;0,886894
-0,329167;0,930344
-0,362686;0,953924
-0,394380;0,967837
-0,418126;0,969109
-0,433202;0,972733
-0,444423;0,979202
-0,448507;0,980859
-0,464565;0,988066
-0,477981;0,994933
-0,484910;0,994168
-0,496287;0,996843
-0,522340;1,000000
-0,537662;0,986342
-0,554535;0,953629
-0,612428;0,932565
-0,669687;0,894409
-0,715073;0,842198
-0,775998;0,795269
-0,954088;0,792137
-0,842668;0,632303
-0,858604;0,587559
-0,883240;0,571800
-0,879033;0,565894
-0,873153;0,555273
-0,884722;0,540981
-0,881074;0,604547
-0,851164;0,656565
-0,835590;0,673421
-0,842689;0,664814
-0,859531;0,594933
-0,869119;0,592544
-0,880869;0,583073
-0,884500;0,569441
-0,884890;0,555171
-0,879525;0,536872
-0,881581;0,502612
-0,879226;0,500569
-0,812821;0,596243
-0,797993;0,627525
-0,778114;0,660497
-0,793709;0,706434
-0,722452;0,721467
-0,687995;0,747174
-0,654435;0,761035
-0,613964;0,775058
-0,577508;0,780798
-0,542387;0,776711
-0,512998;0,765873
-0,488771;0,758652
-0,479794;0,747784
-0,482579;0,742058
-0,494382;0,733425
-0,518468;0,727497
-0,552710;0,722206
-0,596481;0,715145
-0,639736;0,713849
-0,670819;0,704213
-0,745999;0,694709
-0,759893;0,679476
-0,779099;0,669188
-0,523086;0,592302
-0,847288;0,621496
-0,842885;0,611766
-0,844988;0,603823
-0,783484;0,603406
-0,977177;0,591524
-0,982146;0,590900
-0,981179;0,601517
-1,000000;0,616492
-0,958489;0,627869
-0,960783;0,627589
-0,941545;0,593308
-0,927048;0,570230
-0,807413;0,554708
-0,809481;0,547807
-0,953322;0,526602
-0,759787;0,556635
-0,780560;0,564179
-0,718457;0,600198
-0,687405;0,631162
-0,664540;0,660034
-0,614204;0,681615
-0,594824;0,692280
-0,590592;0,692272
-0,696969;0,697348
-0,709909;0,684452
-0,671229;0,662357
-0,763434;0,605602
-0,750901;0,605031
-0,885575;0,647618
-0,890355;0,645464
-0,894809;0,645165
-0,899369;0,642249
-0,899153;0,646607
-0,679205;0,606586
-0,681441;0,598380
-0,643110;0,576797
-0,585636;0,543639
-0,546452;0,508387
-0,613008;0,462172
-0,518441;0,418430
-0,498250;0,369761
-0,439682;0,323446
-0,324248;0,282040
-0,271252;0,235269
-0,236036;0,194439
-0,207999;0,166626
-0,199372;0,146271
-0,213192;0,128626
-0,213853;0,116625
-0,228834;0,100049
-0,261982;0,063386
-0,257296;0,048380
-0,233151;0,048758
-0,243591;0,019983
-0,226022;0,035998
-0,226928;0,032148
-0,206887;0,047657
-0,191300;0,054546
-0,178127;0,059123
-0,162683;0,057821
-0,149636;0,056560
